source,entity_type,bank_id,record_id,name,blood_group,component,category,contact,email,address,city,state,pincode,age,quantity,units_available,event_time,updated_at,notes
REDCROSS,inventory_transaction,2,redcross-2-1349-c27f7690275e88873813583ab65b9cb4,,A+,Cryoprecipitate,,,,,,,,,3,13,2024-09-30 14:38:50,2024-09-30 14:38:50,INFLOW
REDCROSS,inventory_transaction,15,redcross-15-1350-c1f6b142c850be50b780b47577b560b4,,O+,Cryoprecipitate,,,,,,,,,7,21,2024-03-06 19:18:46,2024-03-06 19:18:46,INFLOW
REDCROSS,inventory_transaction,22,redcross-22-1351-514439c6b689b377b624ea05af7822a5,,B+,Plasma,,,,,,,,,8,14,2024-01-13 10:21:20,2024-01-13 10:21:20,OUTFLOW
REDCROSS,inventory_transaction,10,redcross-10-1352-fa8d4f4ff8beca47b070e385196b310a,,B+,Cryoprecipitate,,,,,,,,,3,9,2025-06-29 22:10:43,2025-06-29 22:10:43,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-1353-85ecebd9806200556309ec95848314ff,,A+,Platelets,,,,,,,,,1,0,2025-10-08 15:35:22,2025-10-08 15:35:22,OUTFLOW
REDCROSS,inventory_transaction,48,redcross-48-1354-f7c273cfc1401fe2886a0e0f9a40c356,,A-,Fresh Frozen Plasma,,,,,,,,,1,4,2026-02-07 10:28:43,2026-02-07 10:28:43,INFLOW
REDCROSS,inventory_transaction,40,redcross-40-1355-e8e2626df88f02143d7a4d7cf8f7efa1,,B+,Platelets,,,,,,,,,3,15,2025-03-17 13:48:01,2025-03-17 13:48:01,INFLOW
REDCROSS,inventory_transaction,48,redcross-48-1356-589cc4c9d6e07e2cf1f00115502c3135,,B+,Packed RBC,,,,,,,,,1,8,2025-07-04 04:24:38,2025-07-04 04:24:38,INFLOW
REDCROSS,inventory_transaction,14,redcross-14-1357-db679779089f925fe3001f7f870f1766,,O+,Whole Blood,,,,,,,,,13,34,2024-07-01 05:49:49,2024-07-01 05:49:49,OUTFLOW
REDCROSS,inventory_transaction,36,redcross-36-1358-b50529a949e1a031f32a124098e7bf79,,B+,Packed RBC,,,,,,,,,11,34,2025-09-05 08:20:49,2025-09-05 08:20:49,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-1359-887e11dd18c96119a24499f2564a46f1,,AB+,Cryoprecipitate,,,,,,,,,1,2,2024-11-21 16:34:34,2024-11-21 16:34:34,OUTFLOW
REDCROSS,inventory_transaction,26,redcross-26-1360-d543f59e4df83667bab7bb12840bd54d,,B+,Plasma,,,,,,,,,4,15,2025-04-05 05:59:55,2025-04-05 05:59:55,INFLOW
REDCROSS,inventory_transaction,1,redcross-1-1361-dc2cdff47bc12579c154b2c2fc99b172,,B+,Fresh Frozen Plasma,,,,,,,,,2,4,2025-11-02 05:43:58,2025-11-02 05:43:58,OUTFLOW
REDCROSS,inventory_transaction,38,redcross-38-1362-1fae03427c6b87cacaef3db7225aa532,,A+,Plasma,,,,,,,,,5,13,2025-10-13 00:39:14,2025-10-13 00:39:14,INFLOW
REDCROSS,inventory_transaction,6,redcross-6-1363-6178405ffe6d547d3fa62afac06fab28,,B+,Cryoprecipitate,,,,,,,,,2,4,2024-01-24 10:39:15,2024-01-24 10:39:15,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-1364-16118e5280e6bc31573bb1569384041a,,O+,Platelets,,,,,,,,,1,5,2025-10-31 12:35:32,2025-10-31 12:35:32,OUTFLOW
REDCROSS,inventory_transaction,30,redcross-30-1365-309ed3cfc1281d0c67e5ecdfbf23e757,,O+,Packed RBC,,,,,,,,,2,20,2025-12-30 06:20:08,2025-12-30 06:20:08,INFLOW
REDCROSS,inventory_transaction,14,redcross-14-1366-05f104d806ecfb5a721115fc05c4fb65,,B+,Plasma,,,,,,,,,4,15,2025-09-09 14:15:50,2025-09-09 14:15:50,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-1367-a29097628f7b0cd9a379315b6d0f4a4b,,O+,Platelets,,,,,,,,,1,1,2024-06-12 07:29:46,2024-06-12 07:29:46,OUTFLOW
REDCROSS,inventory_transaction,48,redcross-48-1368-c98d468a1866ba34c483d7c9b7175b53,,O+,Cryoprecipitate,,,,,,,,,2,4,2025-06-16 15:55:24,2025-06-16 15:55:24,INFLOW
REDCROSS,inventory_transaction,46,redcross-46-1369-731c59396520f652ef543f0869b47784,,B+,Cryoprecipitate,,,,,,,,,2,5,2025-10-24 17:45:01,2025-10-24 17:45:01,OUTFLOW
REDCROSS,inventory_transaction,47,redcross-47-1370-2d28c6589ca22af4318d2b2317f6cd6f,,O+,Plasma,,,,,,,,,17,28,2026-01-12 01:23:25,2026-01-12 01:23:25,OUTFLOW
REDCROSS,inventory_transaction,41,redcross-41-1371-603e1dc1153808681862314926e43003,,A+,Plasma,,,,,,,,,3,4,2024-04-16 04:54:16,2024-04-16 04:54:16,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-1372-b95f8784c871c33cf1aa299d736f8ce7,,O+,Cryoprecipitate,,,,,,,,,2,5,2024-09-05 15:13:16,2024-09-05 15:13:16,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-1373-298b9a8c854dd6af861271d31a66cc37,,AB+,Plasma,,,,,,,,,2,5,2026-02-14 08:21:18,2026-02-14 08:21:18,OUTFLOW
REDCROSS,inventory_transaction,29,redcross-29-1374-ec55bd4896453780cb148c5cb1a4b834,,A+,Platelets,,,,,,,,,1,5,2024-02-06 04:09:33,2024-02-06 04:09:33,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-1375-eac60a6d8ac53817fad34e1e2770933c,,B+,Cryoprecipitate,,,,,,,,,2,6,2026-01-03 05:36:40,2026-01-03 05:36:40,INFLOW
REDCROSS,inventory_transaction,44,redcross-44-1376-22e0208e35e65ade867601863b518982,,O+,Cryoprecipitate,,,,,,,,,3,9,2024-05-11 04:38:18,2024-05-11 04:38:18,OUTFLOW
REDCROSS,inventory_transaction,41,redcross-41-1377-ed11bff56e76539d6cd14fd4ff0f884e,,O+,Packed RBC,,,,,,,,,9,14,2024-05-31 18:00:16,2024-05-31 18:00:16,OUTFLOW
REDCROSS,inventory_transaction,48,redcross-48-1378-faccaaff643759e7a48f9718d0a0efaa,,AB+,Platelets,,,,,,,,,2,3,2025-09-25 05:22:41,2025-09-25 05:22:41,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-1379-79d930fe59affa64e75646c34a7e1185,,B+,Plasma,,,,,,,,,1,23,2025-06-21 15:11:30,2025-06-21 15:11:30,OUTFLOW
REDCROSS,inventory_transaction,43,redcross-43-1380-23f254b981bf49fc18fc21e1ae7799ce,,B-,Fresh Frozen Plasma,,,,,,,,,3,7,2024-07-30 07:09:17,2024-07-30 07:09:17,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-1381-42a3e6f4947e386d1cfb3f1e18e36254,,O+,Plasma,,,,,,,,,27,81,2025-10-15 00:53:47,2025-10-15 00:53:47,INFLOW
REDCROSS,inventory_transaction,15,redcross-15-1382-efed4f71b317be6eb1a58813f4a585ec,,A+,Fresh Frozen Plasma,,,,,,,,,3,29,2025-02-12 20:06:21,2025-02-12 20:06:21,OUTFLOW
REDCROSS,inventory_transaction,18,redcross-18-1383-59d1a37cd302c32f901f724dfe925fac,,B+,Platelets,,,,,,,,,3,4,2025-07-04 02:51:03,2025-07-04 02:51:03,OUTFLOW
REDCROSS,inventory_transaction,34,redcross-34-1384-0cf1e08f5c3de0c1f4034339a2a0247f,,O+,Fresh Frozen Plasma,,,,,,,,,8,46,2024-07-06 22:59:41,2024-07-06 22:59:41,OUTFLOW
REDCROSS,inventory_transaction,15,redcross-15-1385-b0ec3592c1454e90b5118de7a0838989,,A+,Plasma,,,,,,,,,3,8,2025-09-15 08:35:17,2025-09-15 08:35:17,INFLOW
REDCROSS,inventory_transaction,47,redcross-47-1386-23bcaf72a64d0a9d839a9814ed812d7f,,A+,Whole Blood,,,,,,,,,2,11,2024-05-15 16:19:03,2024-05-15 16:19:03,OUTFLOW
REDCROSS,inventory_transaction,16,redcross-16-1387-1324e031700431438f0ecd93add116d0,,B+,Platelets,,,,,,,,,2,2,2024-04-10 17:56:50,2024-04-10 17:56:50,INFLOW
REDCROSS,inventory_transaction,13,redcross-13-1388-e12f73f2e1f262501223c7adaeaaac5a,,B+,Plasma,,,,,,,,,5,18,2024-07-21 03:34:37,2024-07-21 03:34:37,INFLOW
REDCROSS,inventory_transaction,20,redcross-20-1389-58d7e3fc2477edff738fb1bbd7dea401,,B+,Platelets,,,,,,,,,6,18,2024-04-24 23:56:28,2024-04-24 23:56:28,INFLOW
REDCROSS,inventory_transaction,38,redcross-38-1390-44ec6efd9fb770be24c55fbc643ebb23,,A+,Platelets,,,,,,,,,3,6,2024-01-01 08:48:26,2024-01-01 08:48:26,OUTFLOW
REDCROSS,inventory_transaction,32,redcross-32-1391-cd38826472d44bbedf9df26b4185347e,,A+,Fresh Frozen Plasma,,,,,,,,,4,12,2025-06-10 09:41:19,2025-06-10 09:41:19,OUTFLOW
REDCROSS,inventory_transaction,22,redcross-22-1392-6a78ff092f907ecc826c35e334c6e9e1,,O+,Platelets,,,,,,,,,2,3,2025-10-02 14:07:48,2025-10-02 14:07:48,OUTFLOW
REDCROSS,inventory_transaction,1,redcross-1-1393-5d1783a81a439da327e81ec45fd563b0,,O+,Platelets,,,,,,,,,6,19,2024-06-16 05:04:48,2024-06-16 05:04:48,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-1394-99488a477faedf9de0ae721d421ca330,,O-,Plasma,,,,,,,,,1,2,2025-12-04 17:52:11,2025-12-04 17:52:11,INFLOW
REDCROSS,inventory_transaction,14,redcross-14-1395-2843415aaaee34864785fdff84e19db2,,O+,Fresh Frozen Plasma,,,,,,,,,10,29,2025-06-27 15:06:43,2025-06-27 15:06:43,INFLOW
REDCROSS,inventory_transaction,37,redcross-37-1396-7cc236879c8e517c0c44812589eff1e3,,A+,Fresh Frozen Plasma,,,,,,,,,5,15,2026-02-23 12:50:10,2026-02-23 12:50:10,INFLOW
REDCROSS,inventory_transaction,21,redcross-21-1397-fac8a2c611420dc8f4146af4fa988e83,,B-,Plasma,,,,,,,,,1,1,2026-03-18 13:49:46,2026-03-18 13:49:46,OUTFLOW
REDCROSS,inventory_transaction,17,redcross-17-1398-ebebd8e9ad9abed4fd152625081a3172,,B+,Fresh Frozen Plasma,,,,,,,,,8,28,2024-11-09 10:46:22,2024-11-09 10:46:22,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-1399-d53d799be8e3f740a8c23978dc04d4d1,,B+,Plasma,,,,,,,,,4,12,2025-02-17 01:26:22,2025-02-17 01:26:22,INFLOW
REDCROSS,inventory_transaction,2,redcross-2-1400-ee4dc8e3fc4d1f28b42e049d95007220,,A+,Packed RBC,,,,,,,,,1,24,2026-01-03 08:18:53,2026-01-03 08:18:53,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-1401-c22ea45887cd2cd6c8dbf8f1bc9e9cf0,,A+,Fresh Frozen Plasma,,,,,,,,,15,17,2026-01-26 06:51:13,2026-01-26 06:51:13,OUTFLOW
REDCROSS,inventory_transaction,18,redcross-18-1402-d7c943beda30a569b3030472473ee14b,,O+,Packed RBC,,,,,,,,,2,32,2026-01-10 15:46:37,2026-01-10 15:46:37,INFLOW
REDCROSS,inventory_transaction,45,redcross-45-1403-c8abeb2b8933a2e5b5c1ed3520f6e019,,B-,Cryoprecipitate,,,,,,,,,1,1,2024-10-13 19:37:24,2024-10-13 19:37:24,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-1404-c6d229608e7abf9710599c87d8e47ac0,,O+,Platelets,,,,,,,,,2,4,2024-10-18 03:30:08,2024-10-18 03:30:08,INFLOW
REDCROSS,inventory_transaction,10,redcross-10-1405-f5275ba19956d3cbe7d1deba75ce92ea,,AB+,Platelets,,,,,,,,,2,3,2024-07-23 17:05:28,2024-07-23 17:05:28,INFLOW
REDCROSS,inventory_transaction,35,redcross-35-1406-21743d7ad4406d0ef909cc174de62bff,,A+,Fresh Frozen Plasma,,,,,,,,,1,7,2026-04-16 09:44:01,2026-04-16 09:44:01,OUTFLOW
REDCROSS,inventory_transaction,45,redcross-45-1407-fe3b27c4607aea464fe1d6b2aad62002,,A+,Fresh Frozen Plasma,,,,,,,,,2,11,2025-01-04 14:47:56,2025-01-04 14:47:56,OUTFLOW
REDCROSS,inventory_transaction,21,redcross-21-1408-7d6247db59885c07f96d26f593ac9b64,,B+,Plasma,,,,,,,,,1,17,2024-07-22 21:45:16,2024-07-22 21:45:16,INFLOW
REDCROSS,inventory_transaction,8,redcross-8-1409-68b4e22940066153e2f31460351ede7b,,A+,Plasma,,,,,,,,,2,5,2025-05-13 01:53:33,2025-05-13 01:53:33,INFLOW
REDCROSS,inventory_transaction,37,redcross-37-1410-1c042c56c9a1ebef51e34ded449b9eee,,B+,Whole Blood,,,,,,,,,5,26,2026-03-28 10:50:34,2026-03-28 10:50:34,OUTFLOW
REDCROSS,inventory_transaction,37,redcross-37-1411-fe0c60ac433fed154907219824f182fa,,O+,Whole Blood,,,,,,,,,3,4,2025-08-01 02:35:49,2025-08-01 02:35:49,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-1412-9327cb77e71ae943180e7614cd51f94b,,A+,Whole Blood,,,,,,,,,2,2,2025-04-24 19:41:12,2025-04-24 19:41:12,OUTFLOW
REDCROSS,inventory_transaction,18,redcross-18-1413-46545bb6b1eca8ce8280409a64858895,,B+,Cryoprecipitate,,,,,,,,,3,12,2024-12-04 02:11:41,2024-12-04 02:11:41,INFLOW
REDCROSS,inventory_transaction,34,redcross-34-1414-7b54e7c3f35cfc4fda4eeaacb36510cd,,A+,Cryoprecipitate,,,,,,,,,1,3,2025-03-18 00:25:36,2025-03-18 00:25:36,OUTFLOW
REDCROSS,inventory_transaction,40,redcross-40-1415-78c847494bd414e176c0c2e87997570b,,A+,Whole Blood,,,,,,,,,6,20,2024-11-26 13:09:16,2024-11-26 13:09:16,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-1416-aae0cf22fad7721b556fbb9fba29ba42,,A+,Packed RBC,,,,,,,,,2,7,2025-08-11 11:57:56,2025-08-11 11:57:56,OUTFLOW
REDCROSS,inventory_transaction,50,redcross-50-1417-f292e71d614f60a350587bb4cfa45595,,O+,Fresh Frozen Plasma,,,,,,,,,1,3,2024-01-27 17:38:54,2024-01-27 17:38:54,INFLOW
REDCROSS,inventory_transaction,23,redcross-23-1418-61449243f10ac312a83c7e419aba54ff,,B-,Fresh Frozen Plasma,,,,,,,,,1,1,2024-08-23 21:13:12,2024-08-23 21:13:12,OUTFLOW
REDCROSS,inventory_transaction,28,redcross-28-1419-165f0e0549ba949750ad7a4932065f98,,AB-,Packed RBC,,,,,,,,,1,0,2024-08-10 11:01:08,2024-08-10 11:01:08,OUTFLOW
REDCROSS,inventory_transaction,25,redcross-25-1420-1acf1336b566c1ba1828c7634d0d8447,,O+,Cryoprecipitate,,,,,,,,,4,10,2024-08-01 12:03:28,2024-08-01 12:03:28,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-1421-06d0921a8e3f00c2d7c0da6e65b9eb3e,,O+,Plasma,,,,,,,,,17,20,2024-05-07 02:11:32,2024-05-07 02:11:32,OUTFLOW
REDCROSS,inventory_transaction,8,redcross-8-1422-e91936ec995d3aa9b6bc45400454dc8f,,O+,Packed RBC,,,,,,,,,11,58,2025-05-15 23:38:22,2025-05-15 23:38:22,INFLOW
REDCROSS,inventory_transaction,13,redcross-13-1423-6d0af02bcc635cdd13a142416f4a1121,,O+,Whole Blood,,,,,,,,,2,5,2025-01-03 15:16:32,2025-01-03 15:16:32,OUTFLOW
REDCROSS,inventory_transaction,2,redcross-2-1424-21b86f1bd973058da8cfc48967470900,,O+,Plasma,,,,,,,,,3,56,2024-04-12 11:23:19,2024-04-12 11:23:19,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-1425-20f64fe66c03dda2e9af6d3b536a0213,,O+,Cryoprecipitate,,,,,,,,,2,2,2025-10-21 12:56:30,2025-10-21 12:56:30,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-1426-9dc75c96460099a29ce23ca7f0b31fca,,O+,Packed RBC,,,,,,,,,4,12,2024-01-10 04:33:09,2024-01-10 04:33:09,INFLOW
REDCROSS,inventory_transaction,4,redcross-4-1427-34fb0a16423644d8239bc5c1d70a0270,,B+,Packed RBC,,,,,,,,,3,23,2025-11-07 09:23:39,2025-11-07 09:23:39,OUTFLOW
REDCROSS,inventory_transaction,27,redcross-27-1428-4f34c6eb460ae5705d99b69836e3fa38,,O+,Platelets,,,,,,,,,1,2,2026-01-29 21:11:23,2026-01-29 21:11:23,OUTFLOW
REDCROSS,inventory_transaction,2,redcross-2-1429-40f83f076f19bcf35e6322eb95263d83,,B+,Fresh Frozen Plasma,,,,,,,,,1,2,2025-01-17 08:39:20,2025-01-17 08:39:20,INFLOW
REDCROSS,inventory_transaction,2,redcross-2-1430-92729c3222f281e36d273a8402f3a01c,,AB+,Whole Blood,,,,,,,,,3,3,2024-05-27 13:02:34,2024-05-27 13:02:34,OUTFLOW
REDCROSS,inventory_transaction,47,redcross-47-1431-14f05398bd102e595ed19f0313273765,,B+,Packed RBC,,,,,,,,,1,5,2024-12-23 07:05:26,2024-12-23 07:05:26,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-1432-d0c01e50d110fd01e1bc1dcf72038400,,A-,Platelets,,,,,,,,,2,3,2025-09-09 20:00:19,2025-09-09 20:00:19,INFLOW
REDCROSS,inventory_transaction,9,redcross-9-1433-3d6b66b3738265842fdd273c94455e61,,O+,Platelets,,,,,,,,,8,23,2025-09-20 21:45:06,2025-09-20 21:45:06,INFLOW
REDCROSS,inventory_transaction,13,redcross-13-1434-686480f4b04fa2834515e3e5a6a2eb32,,O+,Platelets,,,,,,,,,2,5,2024-05-26 07:42:05,2024-05-26 07:42:05,INFLOW
REDCROSS,inventory_transaction,40,redcross-40-1435-8cd5ea8aef3a07538c8e3ff5733519e0,,O+,Packed RBC,,,,,,,,,15,60,2026-01-17 21:19:21,2026-01-17 21:19:21,INFLOW
REDCROSS,inventory_transaction,34,redcross-34-1436-a7eab1328e575ea8e898bdd32fbd3b11,,B+,Fresh Frozen Plasma,,,,,,,,,1,8,2024-05-14 10:27:23,2024-05-14 10:27:23,OUTFLOW
REDCROSS,inventory_transaction,48,redcross-48-1437-1f5cf7f86db40a24a9d6f6cdf530f8b1,,AB+,Plasma,,,,,,,,,1,1,2026-03-24 06:11:00,2026-03-24 06:11:00,OUTFLOW
REDCROSS,inventory_transaction,16,redcross-16-1438-007cf1edc6b93d0486033df03c26accd,,O+,Fresh Frozen Plasma,,,,,,,,,6,18,2025-05-07 15:54:22,2025-05-07 15:54:22,INFLOW
REDCROSS,inventory_transaction,26,redcross-26-1439-800a54edbe1406eae1348f298320872a,,B+,Packed RBC,,,,,,,,,9,26,2024-09-26 17:28:07,2024-09-26 17:28:07,INFLOW
REDCROSS,inventory_transaction,22,redcross-22-1440-69e53cc6e2cf0187e2a4298b7c7aeda8,,AB-,Packed RBC,,,,,,,,,1,2,2026-04-06 15:49:35,2026-04-06 15:49:35,INFLOW
REDCROSS,inventory_transaction,49,redcross-49-1441-26f51f988d27776b02f51bf81a5184c4,,B+,Whole Blood,,,,,,,,,1,7,2025-03-12 20:01:34,2025-03-12 20:01:34,OUTFLOW
REDCROSS,inventory_transaction,15,redcross-15-1442-fe5b284d8b0ac54340c5d13b4f5e6590,,A-,Whole Blood,,,,,,,,,2,4,2025-12-30 09:08:55,2025-12-30 09:08:55,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-1443-d22600b05529c60a8990dcaf5d111325,,B+,Whole Blood,,,,,,,,,7,25,2025-05-31 05:25:52,2025-05-31 05:25:52,OUTFLOW
REDCROSS,inventory_transaction,10,redcross-10-1444-6813b3f31ece141f4e1cec3aea7aea05,,AB+,Packed RBC,,,,,,,,,2,6,2024-07-22 23:47:22,2024-07-22 23:47:22,OUTFLOW
REDCROSS,inventory_transaction,37,redcross-37-1445-a7b690529d6f2eed0b1c9238ff228cf2,,AB+,Platelets,,,,,,,,,2,3,2025-06-29 11:34:14,2025-06-29 11:34:14,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-1446-076aba7ec99b6714a4389d7d075cadb1,,A+,Cryoprecipitate,,,,,,,,,2,9,2025-09-25 07:53:59,2025-09-25 07:53:59,OUTFLOW
REDCROSS,inventory_transaction,35,redcross-35-1447-1932e56479a1367a1b47b42d0c1f9649,,B-,Platelets,,,,,,,,,2,3,2024-07-26 08:03:25,2024-07-26 08:03:25,INFLOW
REDCROSS,inventory_transaction,27,redcross-27-1448-c7560fae4315012c21d6d630efb25f51,,AB+,Plasma,,,,,,,,,3,7,2026-01-08 09:00:04,2026-01-08 09:00:04,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-1449-810360a3950876c9c232318c14844c2d,,O+,Cryoprecipitate,,,,,,,,,1,3,2024-03-09 01:48:26,2024-03-09 01:48:26,OUTFLOW
REDCROSS,inventory_transaction,31,redcross-31-1450-8f72b9d077bd1d6fbf495aef77787b72,,A+,Packed RBC,,,,,,,,,2,14,2024-06-12 20:26:25,2024-06-12 20:26:25,INFLOW
REDCROSS,inventory_transaction,5,redcross-5-1451-cb9a43fc07d5d46e05920e566303b36d,,O+,Fresh Frozen Plasma,,,,,,,,,5,42,2025-02-15 03:46:47,2025-02-15 03:46:47,INFLOW
REDCROSS,inventory_transaction,29,redcross-29-1452-44cd2f7cedd6a199199b56fe1e1f2f56,,O+,Fresh Frozen Plasma,,,,,,,,,9,10,2024-01-12 20:07:33,2024-01-12 20:07:33,OUTFLOW
REDCROSS,inventory_transaction,7,redcross-7-1453-dd3724313baae606a9ef54b7418b7056,,A+,Platelets,,,,,,,,,2,3,2025-11-07 14:19:52,2025-11-07 14:19:52,INFLOW
REDCROSS,inventory_transaction,5,redcross-5-1454-34ac16736fbc3f040b8326d297edefec,,AB+,Cryoprecipitate,,,,,,,,,1,3,2024-10-05 01:24:53,2024-10-05 01:24:53,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-1455-b93f7965f49a97a4e3f211a1e1024dc3,,B+,Cryoprecipitate,,,,,,,,,1,2,2026-03-24 15:48:18,2026-03-24 15:48:18,OUTFLOW
REDCROSS,inventory_transaction,6,redcross-6-1456-197b4aad34e3cd42876215b703c31892,,AB-,Platelets,,,,,,,,,1,0,2025-01-06 07:55:54,2025-01-06 07:55:54,OUTFLOW
REDCROSS,inventory_transaction,27,redcross-27-1457-d642520b1621d354aefb55ac3dc96725,,O+,Whole Blood,,,,,,,,,6,10,2024-10-13 23:46:17,2024-10-13 23:46:17,OUTFLOW
REDCROSS,inventory_transaction,27,redcross-27-1458-75e52433d2f009564d60500d0f31366d,,A+,Fresh Frozen Plasma,,,,,,,,,4,27,2024-03-26 00:06:45,2024-03-26 00:06:45,OUTFLOW
REDCROSS,inventory_transaction,38,redcross-38-1459-bf238a9cd32e463a1b5154fa58129eca,,B+,Platelets,,,,,,,,,4,15,2024-09-29 03:49:52,2024-09-29 03:49:52,INFLOW
REDCROSS,inventory_transaction,39,redcross-39-1460-b18d7a9b33721c66928abd2c30ba99bd,,A+,Plasma,,,,,,,,,3,3,2025-11-14 12:02:38,2025-11-14 12:02:38,OUTFLOW
REDCROSS,inventory_transaction,42,redcross-42-1461-25e256a1abbcd4fad29d4fb561729480,,B-,Platelets,,,,,,,,,2,3,2026-02-21 07:23:37,2026-02-21 07:23:37,INFLOW
REDCROSS,inventory_transaction,23,redcross-23-1462-306cbcc962527a622b6138a196337ae7,,A+,Plasma,,,,,,,,,11,16,2025-08-10 16:02:25,2025-08-10 16:02:25,OUTFLOW
REDCROSS,inventory_transaction,2,redcross-2-1463-9a3b3717db7baea07632e0aeba6e398f,,O+,Packed RBC,,,,,,,,,13,39,2024-12-02 03:18:58,2024-12-02 03:18:58,INFLOW
REDCROSS,inventory_transaction,47,redcross-47-1464-89af5f126d8a3254625310de9e882df4,,B+,Fresh Frozen Plasma,,,,,,,,,8,25,2025-11-30 11:22:15,2025-11-30 11:22:15,INFLOW
REDCROSS,inventory_transaction,21,redcross-21-1465-9492ff4b77a0a1993994a30cb8bbb730,,B+,Cryoprecipitate,,,,,,,,,7,19,2026-03-23 05:13:35,2026-03-23 05:13:35,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-1466-1b9df3db25bf22ef66504070db6e27df,,O+,Plasma,,,,,,,,,3,51,2026-03-10 05:54:31,2026-03-10 05:54:31,OUTFLOW
REDCROSS,inventory_transaction,22,redcross-22-1467-8656f8a11d5f813271a212eac2da8a61,,O+,Platelets,,,,,,,,,1,2,2024-08-21 10:53:19,2024-08-21 10:53:19,OUTFLOW
REDCROSS,inventory_transaction,41,redcross-41-1468-4e57f9edf74f9f3f0a5322dc7ea020b6,,B+,Platelets,,,,,,,,,4,15,2024-07-09 12:12:16,2024-07-09 12:12:16,INFLOW
REDCROSS,inventory_transaction,22,redcross-22-1469-c80b99ce2a31b7c978fedd0bd05d50d7,,A+,Fresh Frozen Plasma,,,,,,,,,5,7,2024-06-21 10:01:07,2024-06-21 10:01:07,OUTFLOW
REDCROSS,inventory_transaction,20,redcross-20-1470-b49c565c63543f858081befda5f4ca25,,AB+,Cryoprecipitate,,,,,,,,,1,2,2024-10-30 17:34:11,2024-10-30 17:34:11,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-1471-86ebc9d213e39a9bd5ec80ea23802bec,,O+,Cryoprecipitate,,,,,,,,,2,2,2025-11-10 12:54:16,2025-11-10 12:54:16,OUTFLOW
REDCROSS,inventory_transaction,35,redcross-35-1472-9ed92d42df089ef2b8fd370e7bf1cf41,,O+,Packed RBC,,,,,,,,,10,41,2024-04-16 23:52:56,2024-04-16 23:52:56,OUTFLOW
REDCROSS,inventory_transaction,40,redcross-40-1473-e4baf89970e0ec504bd9060ba9a16150,,B+,Whole Blood,,,,,,,,,3,18,2024-08-18 14:52:02,2024-08-18 14:52:02,INFLOW
REDCROSS,inventory_transaction,2,redcross-2-1474-fe384e46e735215f37471d9ca09b0bb6,,B+,Cryoprecipitate,,,,,,,,,2,10,2024-09-08 07:28:41,2024-09-08 07:28:41,OUTFLOW
REDCROSS,inventory_transaction,10,redcross-10-1475-8ee16d0e24692971f4829e23fd2b06ed,,O+,Packed RBC,,,,,,,,,9,17,2025-09-18 15:53:28,2025-09-18 15:53:28,OUTFLOW
REDCROSS,inventory_transaction,36,redcross-36-1476-1f1fd08764c65b8d7ad8703e7eadbf36,,AB-,Packed RBC,,,,,,,,,2,4,2025-06-15 18:25:40,2025-06-15 18:25:40,INFLOW
REDCROSS,inventory_transaction,46,redcross-46-1477-ee84bf75fe28da6cc1d20ddba31eb085,,A+,Fresh Frozen Plasma,,,,,,,,,3,12,2024-09-26 13:23:23,2024-09-26 13:23:23,OUTFLOW
REDCROSS,inventory_transaction,35,redcross-35-1478-f3d4cca5b6a0c6fdc968b2686e0a92ed,,O+,Cryoprecipitate,,,,,,,,,3,21,2025-12-20 07:50:34,2025-12-20 07:50:34,INFLOW
REDCROSS,inventory_transaction,33,redcross-33-1479-caaa91c2f541b11e7456352cbb89751f,,A+,Platelets,,,,,,,,,3,8,2026-04-06 19:14:46,2026-04-06 19:14:46,INFLOW
REDCROSS,inventory_transaction,15,redcross-15-1480-88e6cb197bc4bf6d1810c3f9f4a11fa2,,B+,Platelets,,,,,,,,,4,5,2025-04-16 19:28:31,2025-04-16 19:28:31,OUTFLOW
REDCROSS,inventory_transaction,5,redcross-5-1481-94276f15d51740ad08800ac39dce72ee,,B-,Packed RBC,,,,,,,,,2,4,2025-04-04 17:41:03,2025-04-04 17:41:03,INFLOW
